split,duplicate_of_split,duplicate_key,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
test,train,[속성] 보습력/수분감 [문장] 피부가 부드럽고 좋습니다.,806651,쇼핑몰,헤어/바디케어,OO 아** 모이스춰라이저 400ml 1개,예전에 구매해서 다 사용하여 다시 주문했습니다. 손이 너무 거칠어서 바르고 하면 흡수는 좀 느려도 피부가 부드럽고 좋습니다.,보습력/수분감,피부가 부드럽고 좋습니다.,1,[속성] 보습력/수분감 [문장] 피부가 부드럽고 좋습니다.,0,보습력/수분감,unchanged
test,train,[속성] 흡수력 [문장] 미끌거림이 있습니다.,807654,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,가격이 저렴하고 배송도 빨라요. 그런데 벌크처럼 박스는 없습니다. 용량은 생각보다 작은 듯하고 미끌거림이 있습니다.,흡수력,미끌거림이 있습니다.,-1,[속성] 흡수력 [문장] 미끌거림이 있습니다.,1,흡수력,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력이 우수합니다.,809259,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,평소 늘 쓰던 제품인데 너무 좋습니다. 습진이 잘 생기는 피부인데 부드러워지고 보습력이 우수합니다. 강력 추천해요. 가격 대비 대만족입니다.,보습력/수분감,보습력이 우수합니다.,1,[속성] 보습력/수분감 [문장] 보습력이 우수합니다.,0,보습력/수분감,unchanged
test,train,[속성] 가격 [문장] 저렴하게 구입해서 좋아요.,809530,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,잘 받았어요. 저렴하게 구입해서 좋아요. 보습력이 뛰어나서 손이나 발뒤꿈치가 매끈해지고 매우 촉촉해요. 자극적이지 않고 촉감이 부드러우며 향이 진하지 않아서 좋아요.,가격,저렴하게 구입해서 좋아요.,1,[속성] 가격 [문장] 저렴하게 구입해서 좋아요.,0,가격,unchanged
test,train,[속성] 기능/효과 [문장] 겨울에 사용하기 좋습니다.,812489,쇼핑몰,헤어/바디케어,OO 카** 클래식 핸드 앤 네일크림 100ml 1개,이 핸드크림은 겨울에 사용하기 좋습니다. 코로나로 인해 손 소독제를 많이 써서 꼭 필요한 것 같습니다. 손에 바르면 빠르게 흡수가 되고 끈적거리지 않아서 좋은 것 같습니다. 이번 겨울에만 여러 통 쓰고 있습니다. 손이 건조할 때 바르면 촉촉해집니다.,기능/효과,겨울에 사용하기 좋습니다.,1,[속성] 기능/효과 [문장] 겨울에 사용하기 좋습니다.,0,기능/효과,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습용으로 아주 좋습니다.,808516,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,거친 손을 위해 보습용으로 아주 좋습니다. 향도 무난하고 데일리로 쓰기 좋아요.,보습력/수분감,보습용으로 아주 좋습니다.,1,[속성] 보습력/수분감 [문장] 보습용으로 아주 좋습니다.,0,보습력/수분감,unchanged
test,train,[속성] 편의성/활용성 [문장] 데일리로 쓰기 좋아요.,808516,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,거친 손을 위해 보습용으로 아주 좋습니다. 향도 무난하고 데일리로 쓰기 좋아요.,편의성/활용성,데일리로 쓰기 좋아요.,1,[속성] 편의성/활용성 [문장] 데일리로 쓰기 좋아요.,0,편의성/활용성,unchanged
test,train,[속성] 보습력/수분감 [문장] 바르면 촉촉하고,806819,쇼핑몰,헤어/바디케어,OO 아** 모이스춰라이저 400ml 1개,OOO배송이라 편하고 가격 대비 용량이 많아요. 바르면 촉촉하고 부드러워요. 용기 펌핑은 잘 안되서 사용하기 불편합니다.,보습력/수분감,바르면 촉촉하고,1,[속성] 보습력/수분감 [문장] 바르면 촉촉하고,0,보습력/수분감,unchanged
test,train,[속성] 보습력/수분감 [문장] 부드러워요.,806819,쇼핑몰,헤어/바디케어,OO 아** 모이스춰라이저 400ml 1개,OOO배송이라 편하고 가격 대비 용량이 많아요. 바르면 촉촉하고 부드러워요. 용기 펌핑은 잘 안되서 사용하기 불편합니다.,보습력/수분감,부드러워요.,1,[속성] 보습력/수분감 [문장] 부드러워요.,0,보습력/수분감,unchanged
test,train,[속성] 보습력/수분감 [문장] 건조하지도 않습니다.,817697,쇼핑몰,헤어/바디케어,OO 랩** 센서티브 포밍 핸드워시 250ml 1개,향도 좋고 세정력도 좋은데 건조하지도 않습니다. 제품이 아주 마음에 드는데 용량이 작아서 아쉽네요. 용량이 더 컸으면 좋겠습니다.,보습력/수분감,건조하지도 않습니다.,1,[속성] 보습력/수분감 [문장] 건조하지도 않습니다.,0,보습력/수분감,unchanged
test,train,[속성] 기능/효과 [문장] 겨울철 필수템입니다.,801532,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,겨울에는 가족 수 만큼 사 놓고 사용합니다. 다른 로션보다 이 제품이 겨울에 보습이 잘 되어 사용하기 좋습니다. 겨울철 필수템입니다. 향도 자극적이지 않고 보습력이 너무 좋습니다. 용기가 펌프형이 아니라 더 좋은 것 같아요.,기능/효과,겨울철 필수템입니다.,1,[속성] 기능/효과 [문장] 겨울철 필수템입니다.,0,기능/효과,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력이 너무 좋습니다.,801532,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,겨울에는 가족 수 만큼 사 놓고 사용합니다. 다른 로션보다 이 제품이 겨울에 보습이 잘 되어 사용하기 좋습니다. 겨울철 필수템입니다. 향도 자극적이지 않고 보습력이 너무 좋습니다. 용기가 펌프형이 아니라 더 좋은 것 같아요.,보습력/수분감,보습력이 너무 좋습니다.,1,[속성] 보습력/수분감 [문장] 보습력이 너무 좋습니다.,0,보습력/수분감,unchanged
test,train,[속성] 가격 [문장] 가격은 좀 비싸고,805570,쇼핑몰,헤어/바디케어,OO 아** 폼 핸드솝 레몬향 250ml 1개,배송이 아주 빠르네요. 가격은 좀 비싸고 용량은 많지 않아요.,가격,가격은 좀 비싸고,-1,[속성] 가격 [문장] 가격은 좀 비싸고,1,가격,unchanged
test,train,[속성] 가격 [문장] 가격도 비싼 것 같습니다.,802515,쇼핑몰,헤어/바디케어,OO 바** 맨 리페어링 모이스처 로션 450ml 2개,온 가족이 피부가 건조해져서 구매했습니다. 날이 쌀쌀해져서 더 그런 것 같습니다. 배송도 느리고 가격도 비싼 것 같습니다. 보습력도 없네요.,가격,가격도 비싼 것 같습니다.,-1,[속성] 가격 [문장] 가격도 비싼 것 같습니다.,1,가격,unchanged
test,train,[속성] 성분 [문장] 성분이 좋고,811158,쇼핑몰,헤어/바디케어,OO 세** 항균 핸드워시 레몬향 3500ml 1개,믿고 쓰는 제품이에요. 성분이 좋고 신뢰가 가는 회사에서 만든 제품이라 믿고 구매했습니다. 다른 제품 쓰다가 OOO로 넘어왔어요. 잘 씻기네요. 앞으로도 좋은 제품 많이 만들어 주시면 좋겠어요.,성분,성분이 좋고,1,[속성] 성분 [문장] 성분이 좋고,0,성분,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력이 좋습니다.,803472,쇼핑몰,헤어/바디케어,OO 온** 퓨어 시카 쉐어 바디로션 1000ml 1개,보습력이 좋습니다. 대용량이라 부담 없이 잘 쓰고 있습니다. 건성 피부인데 이거 바르면 건조함이 덜합니다. 발림성이 좋고 얇게 펴 발라져서 마음에 듭니다. 향이 독하지 않아서 좋은 것 같습니다.,보습력/수분감,보습력이 좋습니다.,1,[속성] 보습력/수분감 [문장] 보습력이 좋습니다.,0,보습력/수분감,unchanged
test,train,[속성] 지속력/유지력 [문장] 오래 지속되어,808335,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,"늘 사용하는 제품이에요. 마침 행사를 해서 저렴하게 구매할 수 있어서 좋았습니다. 용량이 적어서 아쉽지만, 보습력도 좋고 시간이 지나도 촉촉함이 오래 지속되어 바르고 자면 부드러움을 느낄 수 있습니다.",지속력/유지력,오래 지속되어,1,[속성] 지속력/유지력 [문장] 오래 지속되어,0,지속력/유지력,unchanged
test,train,[속성] 보습력/수분감 [문장] 촉촉해서 정말 좋습니다.,801818,쇼핑몰,헤어/바디케어,OO 바** 맨 리페어링 모이스처 로션 450ml 2개,이 바디로션은 늘 좋아해서 재구매하는 제품입니다. 끈적이지 않고 촉촉해서 정말 좋습니다. 본 품 이외에 예상 밖으로 함께 넣어주신 티백도 잘 마시겠습니다. 늘 대박 나시길 바랍니다.,보습력/수분감,촉촉해서 정말 좋습니다.,1,[속성] 보습력/수분감 [문장] 촉촉해서 정말 좋습니다.,0,보습력/수분감,unchanged
test,train,[속성] 기능/효과 [문장] 효과가 없습니다.,808960,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,겨울철에 핸드크림은 필수라서 구입했습니다. 손이 거칠어졌을 때 사용했는데 별 효과가 없습니다. 광고에서는 자기 전에 발뒷꿈치에 바르면 좋다고 했지만 보습력이 너무 별로네요. 딱딱하고 굳은 살에는 효과가 없습니다.,기능/효과,효과가 없습니다.,-1,[속성] 기능/효과 [문장] 효과가 없습니다.,1,기능/효과,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력 좋습니다,801389,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,가성비 아주 좋아요. 세일할때 저렴하게 구매해서 좋습니다. 품절이라 반 정도만 배송 되었어요. 너무 아쉬웠습니다. 집에서 배송 받으니 어쩔수 없지요. 보습력 좋습니다. 발림도 좋고요. 로션보단 크림제형이라 더 좋아요.,보습력/수분감,보습력 좋습니다,1,[속성] 보습력/수분감 [문장] 보습력 좋습니다,0,보습력/수분감,unchanged
test,validation,[속성] 보습력/수분감 [문장] 촉촉함이 오래 지속되어 좋습니다.,812110,쇼핑몰,헤어/바디케어,OO 카** 클래식 핸드 앤 네일크림 100ml 1개,늘 쓰는 핸드크림입니다. 촉촉함이 오래 지속되어 좋습니다. 끈적임이 없어서 사무실에서 잘 쓰고 있습니다. 가격도 세일할 때 저렴하게 구매했어요. 단 이 제품은 세일을 잘 안하는 것 같습니다. OOO에서만 샀었는데 OO배송으로도 만나볼 수 있어서 좋습니다.,보습력/수분감,촉촉함이 오래 지속되어 좋습니다.,1,[속성] 보습력/수분감 [문장] 촉촉함이 오래 지속되어 좋습니다.,0,보습력/수분감,unchanged
test,train,[속성] 지속력/유지력 [문장] 오래 지속되어 좋습니다.,812110,쇼핑몰,헤어/바디케어,OO 카** 클래식 핸드 앤 네일크림 100ml 1개,늘 쓰는 핸드크림입니다. 촉촉함이 오래 지속되어 좋습니다. 끈적임이 없어서 사무실에서 잘 쓰고 있습니다. 가격도 세일할 때 저렴하게 구매했어요. 단 이 제품은 세일을 잘 안하는 것 같습니다. OOO에서만 샀었는데 OO배송으로도 만나볼 수 있어서 좋습니다.,지속력/유지력,오래 지속되어 좋습니다.,1,[속성] 지속력/유지력 [문장] 오래 지속되어 좋습니다.,0,지속력/유지력,unchanged
test,train,[속성] 흡수력 [문장] 흡수가 잘 안되네요.,806562,쇼핑몰,헤어/바디케어,OO 아** 모이스춰라이저 400ml 1개,처음 써보는데 흡수가 잘 안되네요. 향도 좀 강한 것 같아서 별로예요. 재구매 의사 없습니다.,흡수력,흡수가 잘 안되네요.,-1,[속성] 흡수력 [문장] 흡수가 잘 안되네요.,1,흡수력,unchanged
test,train,[속성] 가격 [문장] 가격 저렴한데,808779,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,남편이 제가 사용하는 핸드크림에 들어있는 시어버터 성분에 알러지가 있어서 시어버터가 안들어 있는 상품 이것저것 써보다가 정착하게된 제품이에요. 일단 가격 저렴한데 양도 많아서 아낌없이 퍽퍽 사용할 수 있어서 만족합니다. 또 유분감이 높아서 전 발뒤꿈치에도 종종 발라요. 벌써 두통째인데 우리집 필수템입니다.,가격,가격 저렴한데,1,[속성] 가격 [문장] 가격 저렴한데,0,가격,unchanged
test,train,[속성] 흡수력 [문장] 흡수도 잘 되고,809097,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,몇 만원 짜리 이상 비싼 제품도 사 봤는데 결벽증 있어서 손을 뭐만 만지면 씻어서 건조했습니다. 이 핸드크림은 흡수도 잘 되고 향도 없어서 좋아요. 가성비 최고인 제품이네요.,흡수력,흡수도 잘 되고,1,[속성] 흡수력 [문장] 흡수도 잘 되고,0,흡수력,unchanged
test,train,[속성] 디자인 [문장] 디자인이 예쁘지 않아요.,809690,쇼핑몰,헤어/바디케어,OO 크** 폼 솝 그린 플로럴향 4000ml 1개,로즈향 쓰다가 바꿔봤습니다. 비누를 잘 안 쓰고 핸드워시를 주로 쓰고 있어서 대용량으로 구매했어요. 소분해서 사용하기 좋지만 유통기한이 길지 않아서 아쉽네요. 구성품으로 리필용기가 와서 좋은데 디자인이 예쁘지 않아요.,디자인,디자인이 예쁘지 않아요.,-1,[속성] 디자인 [문장] 디자인이 예쁘지 않아요.,1,디자인,unchanged
test,train,[속성] 편의성/활용성 [문장] 아이들이 사용하기 좋지 않습니다.,801723,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,이 제품은 보습이 좋은 것 같지 않습니다. 아이들이 사용하기 좋지 않습니다. 구성도 좋은 편이 아니네요. 로션 제형이 너무 묽어서 아쉽습니다. 한 달 정도 사용했는데 좋지 않아서 이제 사용하고 싶지 않습니다. 가격도 비싼 편에 속해서 그냥 마트에서 다른 싼 제품 사서 쓰시는 것이 좋습니다.,편의성/활용성,아이들이 사용하기 좋지 않습니다.,-1,[속성] 편의성/활용성 [문장] 아이들이 사용하기 좋지 않습니다.,1,편의성/활용성,unchanged
test,train,[속성] 가격 [문장] 가격도 비싼 편에 속해서,801723,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,이 제품은 보습이 좋은 것 같지 않습니다. 아이들이 사용하기 좋지 않습니다. 구성도 좋은 편이 아니네요. 로션 제형이 너무 묽어서 아쉽습니다. 한 달 정도 사용했는데 좋지 않아서 이제 사용하고 싶지 않습니다. 가격도 비싼 편에 속해서 그냥 마트에서 다른 싼 제품 사서 쓰시는 것이 좋습니다.,가격,가격도 비싼 편에 속해서,-1,[속성] 가격 [문장] 가격도 비싼 편에 속해서,1,가격,unchanged
test,train,[속성] 보습력/수분감 [문장] 촉촉해서 좋습니다,801392,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,계속 사용하던 거에요. 건조해진 피부에 바르니 촉촉해서 좋습니다. 세일도 해서 저렴하게 구입했습니다. 강력 추천합니다. 아이들도 바르고 온 가족이 다 바를수 있어 정말 좋네요. 세일해서 가격도 저렴하고 피부에 발림도 좋습니다.,보습력/수분감,촉촉해서 좋습니다,1,[속성] 보습력/수분감 [문장] 촉촉해서 좋습니다,0,보습력/수분감,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력이 뛰어나네요.,808923,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,발림성이 좋고 보습력이 뛰어나네요. 이만한 핸드크림 없는 듯하네요. 저렴하고 양도 많아 더 좋아요. 다음에도 또 사서 쓸 예정이네요.,보습력/수분감,보습력이 뛰어나네요.,1,[속성] 보습력/수분감 [문장] 보습력이 뛰어나네요.,0,보습력/수분감,unchanged
test,train,[속성] 유통기한 [문장] 유통기한 넉넉하고,813104,쇼핑몰,헤어/바디케어,OO 해** 버블 핸드워시 250ml 1개,유치원 생일 선물로 구매했는데 빠른 배송 감사드립니다. 유통기한 넉넉하고 향도 나름 산뜻하고 개인적으로 마음에 듭니다. 저렴하게 구매해서 가성비 좋아서 만족합니다.,유통기한,유통기한 넉넉하고,1,[속성] 유통기한 [문장] 유통기한 넉넉하고,0,유통기한,unchanged
test,train,[속성] 가격 [문장] 가성비 좋은 제품입니다.,810054,쇼핑몰,헤어/바디케어,OO 바** 크림 75ml 4개,여기저기 두고 시도 때도 없이 바르기 좋아요. 작아서 들고 다니기도 편합니다. 휴대성이 좋아요. 가성비 좋은 제품입니다. 향도 나쁘지 않아요.,가격,가성비 좋은 제품입니다.,1,[속성] 가격 [문장] 가성비 좋은 제품입니다.,0,가격,unchanged
test,train,[속성] 유통기한 [문장] 유통기한이 넉넉하고,804433,쇼핑몰,헤어/바디케어,OO 데일리 바디로션 450ml 2개,행사 기간이 아니라서 비싸게 구매한 거 같아요. 유통기한이 넉넉하고 품질은 나쁘지 않은 거 같습니다. 포장도 꼼꼼하게 해주시고 빨리 배송해 주셔서 감사합니다.,유통기한,유통기한이 넉넉하고,1,[속성] 유통기한 [문장] 유통기한이 넉넉하고,0,유통기한,unchanged
test,train,[속성] 보습력/수분감 [문장] 촉촉함이 부족하네요.,813417,쇼핑몰,헤어/바디케어,OO 시** 드라이 스킨 핸드크림 150ml 1개,손이 건조해서 주문했습니다. 건조한 손에 바르니 촉촉함이 부족하네요. 향도 진해서 제 취향은 아니네요.,보습력/수분감,촉촉함이 부족하네요.,-1,[속성] 보습력/수분감 [문장] 촉촉함이 부족하네요.,1,보습력/수분감,unchanged
test,validation,[속성] 발림성 [문장] 발림성 정말 좋아요,809042,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,ㅇㅇ를 계속 썼는데 ㅇㅇ는 뻑뻑함이 심했어요. 바를때 퍼짐성이 그닥 좋지 않아 이번에 갈아탔습니다. 양도 많아요. 크림 녹듯이 쫘악 퍼지면서 잘 발려요. 흡수도 잘 됩니다. 손을 많이 쓰는 탓으로 자주 발라야해서 적은양은 강당이 안되는데 양도 적당합니다. 향도 좋고 발림성 정말 좋아요. 단지 조금 아쉬운점은 좀 더 보습력이 오래 갔으면 하는 바램이에요. 손도 바르고 팔꿈치 뒷 꿈치 두루두루 바릅니다. 가성비 좋아요. 환절기에 없어서 안되는 저의 최애정제품입니다.,발림성,발림성 정말 좋아요,1,[속성] 발림성 [문장] 발림성 정말 좋아요,0,발림성,unchanged
test,train,[속성] 가격 [문장] 가성비 좋아요,809042,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,ㅇㅇ를 계속 썼는데 ㅇㅇ는 뻑뻑함이 심했어요. 바를때 퍼짐성이 그닥 좋지 않아 이번에 갈아탔습니다. 양도 많아요. 크림 녹듯이 쫘악 퍼지면서 잘 발려요. 흡수도 잘 됩니다. 손을 많이 쓰는 탓으로 자주 발라야해서 적은양은 강당이 안되는데 양도 적당합니다. 향도 좋고 발림성 정말 좋아요. 단지 조금 아쉬운점은 좀 더 보습력이 오래 갔으면 하는 바램이에요. 손도 바르고 팔꿈치 뒷 꿈치 두루두루 바릅니다. 가성비 좋아요. 환절기에 없어서 안되는 저의 최애정제품입니다.,가격,가성비 좋아요,1,[속성] 가격 [문장] 가성비 좋아요,0,가격,unchanged
test,train,[속성] 흡수력 [문장] 빠르게 잘 흡수되고,802355,쇼핑몰,헤어/바디케어,OO 바** 맨 리페어링 모이스처 로션 450ml 2개,"이 제품을 좋아합니다. 빠르게 잘 흡수되고 유분기가 많지 않아서 좋습니다. 집에 쟁여놓은 핸드로션은 많지만, 착한 가격이라 주문했습니다. 빠른 배송도 감사합니다.",흡수력,빠르게 잘 흡수되고,1,[속성] 흡수력 [문장] 빠르게 잘 흡수되고,0,흡수력,unchanged
test,train,[속성] 가격 [문장] 착한 가격이라,802355,쇼핑몰,헤어/바디케어,OO 바** 맨 리페어링 모이스처 로션 450ml 2개,"이 제품을 좋아합니다. 빠르게 잘 흡수되고 유분기가 많지 않아서 좋습니다. 집에 쟁여놓은 핸드로션은 많지만, 착한 가격이라 주문했습니다. 빠른 배송도 감사합니다.",가격,착한 가격이라,1,[속성] 가격 [문장] 착한 가격이라,0,가격,unchanged
test,train,[속성] 보습력/수분감 [문장] 피부 당김이 없어,803154,쇼핑몰,헤어/바디케어,OO 온** 퓨어 시카 쉐어 바디로션 1000ml 1개,OOO 바디로션은 리뷰 보고 구매하게 되었어요. 온 가족이 사용하기 적당한 용량인 것 같고 발림성도 좋아요. 향도 부담스럽지 않게 은은하고 피부에 바르고 난 후에도 피부 당김이 없어 사용감이 좋아요. 다 사용한 후 재구매 할 것 같습니다.,보습력/수분감,피부 당김이 없어,1,[속성] 보습력/수분감 [문장] 피부 당김이 없어,0,보습력/수분감,unchanged
test,train,[속성] 사용감 [문장] 사용감이 좋아요.,803154,쇼핑몰,헤어/바디케어,OO 온** 퓨어 시카 쉐어 바디로션 1000ml 1개,OOO 바디로션은 리뷰 보고 구매하게 되었어요. 온 가족이 사용하기 적당한 용량인 것 같고 발림성도 좋아요. 향도 부담스럽지 않게 은은하고 피부에 바르고 난 후에도 피부 당김이 없어 사용감이 좋아요. 다 사용한 후 재구매 할 것 같습니다.,사용감,사용감이 좋아요.,1,[속성] 사용감 [문장] 사용감이 좋아요.,0,사용감,unchanged
test,train,[속성] 흡수력 [문장] 끈적임이 있어,807090,쇼핑몰,헤어/바디케어,OO 아** 모이스춰라이저 400ml 1개,건조한 피부용으로 샀는데 겨울에 써야 좋을거 같아요. 끈적임이 있어 요즘 날씨는 사용하기 힘들꺼 같아요.,흡수력,끈적임이 있어,-1,[속성] 흡수력 [문장] 끈적임이 있어,1,흡수력,unchanged
test,train,[속성] 가격 [문장] 할인해서 저렴하게 구입했습니다.,804738,쇼핑몰,헤어/바디케어,OO 데일리 바디로션 450ml 2개,바디로션이 새로 필요해서 보습력 좋은 OO 바디로션을 할인해서 저렴하게 구입했습니다. 사은품까지 있고 좋습니다.,가격,할인해서 저렴하게 구입했습니다.,1,[속성] 가격 [문장] 할인해서 저렴하게 구입했습니다.,0,가격,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력도 뛰어납니다.,808438,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,겨울철 손이 많이 건조할 때 이 핸드크림을 발라주면 금방 회복됩니다. 손이 부들부들해져요. 보습력도 뛰어납니다. 핸드크림은 몇 년 째 ㅇㅇㅇ 핸드크림만 사용하고 있습니다. 추천합니다.,보습력/수분감,보습력도 뛰어납니다.,1,[속성] 보습력/수분감 [문장] 보습력도 뛰어납니다.,0,보습력/수분감,unchanged
test,train,[속성] 보습력/수분감 [문장] 촉촉함이 더 좋습니다.,803978,쇼핑몰,헤어/바디케어,OO 데일리 바디로션 450ml 2개,늘 사용하던 제품이라 재구매 했어요. 바디로션 역시 OOO나가 제일 좋은 거 같네요. 바디오일과 함께 바르면 건조한 피부에 촉촉함이 더 좋습니다. 추천합니다.,보습력/수분감,촉촉함이 더 좋습니다.,1,[속성] 보습력/수분감 [문장] 촉촉함이 더 좋습니다.,0,보습력/수분감,unchanged
test,train,[속성] 기능/효과 [문장] 겨울에 사용하기 좋은 제품입니다.,809405,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,겨울에 사용하기 좋은 제품입니다. 핸드크림 여러가지 사용해 본 중에 이건 지속력이 좀 긴 편입니다. 겨울에 여기저기 바르기 좋았습니다. 극건성인 피부에는 안 맞고 그 외 모든 피부타입에 적당합니다.,기능/효과,겨울에 사용하기 좋은 제품입니다.,1,[속성] 기능/효과 [문장] 겨울에 사용하기 좋은 제품입니다.,0,기능/효과,unchanged
test,train,[속성] 가격 [문장] 저렴하게 구매했어요.,808467,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,핸드크림이 다 떨어졌는데 마침 1+1 행사가 있어 저렴하게 구매했어요. 여러가지 핸드크림을 사용해 봐도 이 핸드크림이 보습력이 가장 뛰어나고 향도 진하지 않아 가장 좋은 것 같네요.,가격,저렴하게 구매했어요.,1,[속성] 가격 [문장] 저렴하게 구매했어요.,0,가격,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력이 좋아,808773,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,보습력이 좋아 자주 구입하네요. 발림성도 좋습니다. 손바닥이 많이 건조한데 다른 로션보다는 이 크림이 훨씬 효과가 있습니다. 그래서 계속 구입하게 되는 것 같습니다. 이번 겨울에 손을 이 제품으로 보호 할 수 있습니다. 앞으로도 쭉 사용 할 것 같은 제품이네요. 보습력 좋고 발림성 좋고 가격도 착하고 용량도 커서 계속 기대가 되는 제품이네요.,보습력/수분감,보습력이 좋아,1,[속성] 보습력/수분감 [문장] 보습력이 좋아,0,보습력/수분감,unchanged
test,train,[속성] 보습력/수분감 [문장] 보습력이 뛰어나고,801699,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,보습력이 뛰어나고 자극도 없어서 너무 좋습니다. 찬바람 불면 제일 먼저 손이 가는 크림입니다. 너무 좋고 가격만 더 저렴해지면 좋겠습니다.,보습력/수분감,보습력이 뛰어나고,1,[속성] 보습력/수분감 [문장] 보습력이 뛰어나고,0,보습력/수분감,unchanged
test,train,[속성] 가격 [문장] 가격만 더 저렴해지면 좋겠습니다.,801699,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,보습력이 뛰어나고 자극도 없어서 너무 좋습니다. 찬바람 불면 제일 먼저 손이 가는 크림입니다. 너무 좋고 가격만 더 저렴해지면 좋겠습니다.,가격,가격만 더 저렴해지면 좋겠습니다.,-1,[속성] 가격 [문장] 가격만 더 저렴해지면 좋겠습니다.,1,가격,unchanged
test,train,[속성] 지속력/유지력 [문장] 지속력은 좋습니다.,804509,쇼핑몰,헤어/바디케어,OO 데일리 바디로션 450ml 2개,배송은 빨라서 좋았어요. 처음으로 구매했어요. 향에 예민하신 분은 향이 별로라고 생각할 수 있을 같아요. 그런데 저는 향이 괜찮은 거 같습니다. 향이 너무 강하지 않아서 그나마 괜찮네요. 끈적임 없고 촉촉하고 지속력은 좋습니다.,지속력/유지력,지속력은 좋습니다.,1,[속성] 지속력/유지력 [문장] 지속력은 좋습니다.,0,지속력/유지력,unchanged
test,train,[속성] 편의성/활용성 [문장] 휴대하기 좋습니다.,810140,쇼핑몰,헤어/바디케어,OO 바** 크림 75ml 4개,OOO 크림은 휴대용으로 가방에 넣고 다니며 사용하기 좋아요. 보습력도 좋고 휴대하기 좋습니다. 향도 나쁘지 않아요.,편의성/활용성,휴대하기 좋습니다.,1,[속성] 편의성/활용성 [문장] 휴대하기 좋습니다.,0,편의성/활용성,unchanged
test,train,[속성] 지속력/유지력 [문장] 오래가서,808358,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,흡수력은 떨어지지만 그래도 겨울에는 사용하기 이만한게 없습니다. 촉촉하고 오래가서 항상 잘쓰고 있어요.,지속력/유지력,오래가서,1,[속성] 지속력/유지력 [문장] 오래가서,0,지속력/유지력,unchanged
test,train,[속성] 보습력/수분감 [문장] 부드럽고,803641,쇼핑몰,헤어/바디케어,OO 온** 퓨어 시카 쉐어 바디로션 1000ml 1개,감사해요. 피부가 촉촉하고 부드럽고 발림성도 너무 좋습니다. 향도 너무 좋아요. 향이 오래가서 너무 좋은거 같습니다. 잘 쓸께요. 또 구매하려구요 감사해요. 고마워요.,보습력/수분감,부드럽고,1,[속성] 보습력/수분감 [문장] 부드럽고,0,보습력/수분감,unchanged
